,Unnamed: 0,id,EVENTMSGTYPE,x,y,z,game_clock,rankc
1830,81075,0021500062_242,2,4.9096400000000004,26.847179999999998,9.060960000000001,26.84,62
1831,81126,0021500062_244,2,8.8531,20.90687,9.24511,4.88,51
1832,81191,0021500062_28,2,10.040289999999999,19.649729999999998,9.14363,361.73,65
1833,81227,0021500062_3,1,5.80757,24.33519,9.06219,676.04,36
1834,81258,0021500062_30,1,4.94963,24.898889999999998,9.225430000000001,341.19,31
1835,81306,0021500062_32,2,11.435960000000001,27.672240000000002,9.36177,322.34,48
1836,81362,0021500062_39,2,9.002239999999999,26.731890000000003,9.183589999999999,255.58,56
1837,81394,0021500062_4,1,5.7112099999999995,25.0467,9.23904,653.92,32
1838,81447,0021500062_5,2,5.2567699999999995,15.62585,9.44102,635.64,53
1839,81529,0021500062_59,2,11.6913,25.817970000000003,9.27112,47.98,82
1840,81571,0021500062_68,2,11.81578,23.20849,9.85786,663.48,42
1841,81605,0021500063_117,1,5.30353,25.11495,9.06362,538.19,34
1842,81638,0021500063_118,1,4.93928,25.38697,9.162139999999999,525.31,33
1843,81690,0021500063_122,2,6.30841,28.56304,9.0392,480.89,52
1844,81714,0021500063_123,2,5.90795,24.0051,9.13793,475.89,24
1845,81744,0021500063_128,2,5.97435,32.13422,9.17319,418.48,30
1846,81798,0021500063_13,2,4.79384,26.984540000000003,9.02717,571.51,54
1847,81837,0021500063_132,1,5.64738,24.428539999999998,9.21922,372.98,39
1848,81861,0021500063_14,2,9.59913,23.42396,9.16507,565.19,24
1849,81894,0021500063_144,2,7.0179800000000006,23.628829999999997,11.330060000000001,197.68,33
1850,81928,0021500063_15,1,5.01359,25.65004,9.25441,561.75,34
1851,81986,0021500063_158,2,7.58541,25.70175,9.11479,30.53,58
1852,82020,0021500063_163,1,5.135619999999999,24.95985,9.28018,644.36,34
1853,82065,0021500063_177,2,7.7715,22.73259,9.37755,449.78,45
1854,82118,0021500063_18,2,8.320739999999999,21.42807,9.482489999999999,499.84,53
1855,82181,0021500063_181,2,12.53987,27.95494,9.506260000000001,404.62,63
1856,82230,0021500063_186,2,5.78484,30.27774,9.185210000000001,340.17,49
1857,82260,0021500063_190,1,4.77741,25.30595,9.553469999999999,320.61,30
1858,82295,0021500063_192,1,5.02597,25.95365,9.14144,245.39,35
1859,82350,0021500063_196,2,17.5261,18.03108,8.93228,193.09,55
1860,82391,0021500063_197,2,10.413739999999999,29.822570000000002,9.23572,177.02,41
1861,82425,0021500063_198,2,5.42391,24.2282,9.23219,172.25,34
1862,82492,0021500063_203,2,4.92035,24.614910000000002,9.07387,68.0,67
1863,82537,0021500063_21,2,7.754739999999999,25.09554,9.21785,463.52,45
1864,82589,0021500063_28,2,5.89339,22.59846,9.03623,409.97,52
1865,82622,0021500063_31,2,5.8304800000000006,26.587390000000003,9.580960000000001,392.41,33
1866,82674,0021500063_36,2,12.72644,27.605729999999998,9.166,318.98,52
1867,82722,0021500063_40,2,8.47931,25.21518,9.06525,237.59,48
1868,82764,0021500063_42,2,10.31805,27.70413,9.0542,195.88,42
1869,82805,0021500063_45,1,5.01166,25.04941,9.166139999999999,174.68,41
1870,82859,0021500063_52,2,5.69926,19.927570000000003,9.27035,7.89,54
1871,82902,0021500063_67,2,6.4277,22.13491,9.2103,486.1,43
1872,82954,0021500063_71,2,12.18046,34.848859999999995,9.124089999999999,437.11,52
1873,83002,0021500063_72,2,6.0877099999999995,20.03565,9.2271,430.35,48
1874,83045,0021500063_8,2,10.015139999999999,19.203960000000002,9.26852,627.22,43
1875,83093,0021500063_95,2,18.52197,22.9498,9.0187,129.26,48
1876,83141,0021500063_99,2,9.962110000000001,28.980159999999998,9.064119999999999,72.13,48
1877,83176,0021500064_101,1,5.32287,25.98511,9.047989999999999,381.89,35
1878,83238,0021500064_103,2,7.77882,23.969620000000003,9.47435,353.4,62
1879,83262,0021500064_108,1,13.50653,19.34305,16.8941,294.97,24
1880,83299,0021500064_124,1,6.37613,25.31091,9.138810000000001,98.91,37
1881,83327,0021500064_129,2,7.03567,24.23258,9.141760000000001,32.61,28
1882,83376,0021500064_131,2,6.54157,24.47666,9.98413,3.91,49
1883,83416,0021500064_143,2,4.22234,20.226370000000003,10.75872,552.23,40
1884,83450,0021500064_161,1,5.27802,24.41505,9.04475,336.57,34
1885,83503,0021500064_167,2,4.93036,23.41531,9.302539999999999,281.36,53
1886,83535,0021500064_168,1,4.926880000000001,25.127779999999998,9.39697,269.3,32
1887,83566,0021500064_180,2,6.9471,17.80496,9.25695,133.57,31
1888,83616,0021500064_182,2,8.616760000000001,19.77585,9.14356,122.27,50
1889,83657,0021500064_192,2,4.99303,33.20436,9.298,6.55,41
1890,83690,0021500064_194,1,5.3573699999999995,24.99334,9.225019999999999,684.17,33
1891,83724,0021500064_195,1,5.1587,24.864179999999998,9.01235,656.59,34
1892,83767,0021500064_196,2,4.5882,31.86297,9.048760000000001,631.78,43
1893,83802,0021500064_21,1,5.44037,25.14572,9.21038,563.34,35
1894,83864,0021500064_219,2,10.32131,19.222189999999998,9.13388,292.43,62
1895,83891,0021500064_220,2,5.62268,26.04768,9.17821,281.61,27
1896,83928,0021500064_221,2,5.431830000000001,28.4814,9.21712,266.65,37
1897,83982,0021500064_225,2,5.96073,29.88986,9.20956,231.61,54
1898,84030,0021500064_235,2,6.13696,23.73926,11.855780000000001,118.81,48
1899,84065,0021500064_37,1,5.7950800000000005,24.7675,9.061169999999999,389.56,35
1900,84111,0021500064_38,2,6.32677,21.44227,9.028139999999999,375.24,46
1901,84145,0021500064_44,1,5.77083,25.32312,9.15114,309.27,34
1902,84183,0021500064_48,1,5.38856,26.098760000000002,9.15238,248.33,38
1903,84217,0021500064_53,1,5.21695,25.23558,9.12176,200.39,34
1904,84254,0021500064_60,1,5.30684,25.00672,9.20768,131.95,37
1905,84273,0021500064_68,2,18.892139999999998,37.74718,8.87708,37.45,19
1906,84327,0021500064_70,2,9.28849,28.51758,9.30269,11.26,54
1907,84353,0021500064_78,1,11.1264,24.05885,9.57291,599.57,26
1908,84401,0021500064_79,1,5.36066,25.09466,9.1937,595.51,48
1909,84476,0021500064_87,2,8.08354,17.41309,9.17976,496.8,75
1910,84522,0021500064_92,2,6.90768,18.52319,9.27202,450.57,46
1911,84577,0021500065_11,2,6.78357,23.87915,9.05867,594.84,55
1912,84624,0021500065_114,2,14.10946,26.54011,9.306980000000001,229.29,47
1913,84681,0021500065_121,2,15.826139999999999,27.464640000000003,8.97734,192.1,57
1914,84776,0021500065_126,2,8.028369999999999,34.74181,9.0233,130.47,95
1915,84810,0021500065_129,1,5.37389,25.4486,9.24607,70.47,34
1916,84873,0021500065_142,2,14.47645,30.896759999999997,8.436,618.77,63
1917,84915,0021500065_147,1,6.22262,24.39719,9.10588,572.54,42
1918,84965,0021500065_153,2,7.668639999999999,21.97521,9.23103,519.03,50
1919,84991,0021500065_159,1,5.3219199999999995,25.86213,9.201,466.76,26
1920,85041,0021500065_172,2,7.063060000000001,25.34275,9.32189,286.57,50
1921,85074,0021500065_176,1,4.92478,25.321679999999997,9.61362,263.56,33
1922,85117,0021500065_179,2,16.30876,23.76696,8.62326,195.25,43
1923,85163,0021500065_181,2,8.70153,21.22857,9.4458,181.53,46
1924,85214,0021500065_190,2,6.91415,27.71685,9.22527,56.86,51
1925,85256,0021500065_192,2,5.46694,32.62322,9.03293,29.19,42
1926,85321,0021500065_198,2,4.75495,22.11571,9.06787,643.21,65
1927,85351,0021500065_216,1,5.14893,25.114639999999998,9.80332,440.26,30
1928,85401,0021500065_217,2,8.00955,21.17545,9.055439999999999,415.9,50
1929,85455,0021500065_218,2,7.835260000000001,27.360020000000002,9.32668,404.2,54
1930,85488,0021500065_223,2,6.637860000000001,23.97779,9.20555,341.73,33
1931,85536,0021500065_231,2,6.69915,17.52822,9.1083,266.78,48
1932,85581,0021500065_237,2,6.67621,30.88986,9.32805,205.17,45
1933,85615,0021500065_246,1,6.6315100000000005,24.97639,9.11319,48.5,34
1934,85646,0021500065_33,1,4.68251,25.57505,9.17586,357.83,31
1935,85707,0021500065_41,2,13.421829999999998,28.496340000000004,9.33987,242.23,61
1936,85742,0021500065_46,1,5.18191,25.52426,9.12368,198.96,35
1937,85784,0021500065_56,2,10.14966,22.40142,9.1673,99.78,42
1938,85835,0021500065_60,2,7.538069999999999,24.11015,9.39025,64.12,51
1939,85897,0021500065_67,2,10.4713,24.54711,9.07391,26.65,62
1940,85928,0021500065_69,1,4.9046199999999995,25.738879999999998,9.23559,9.13,31
1941,85960,0021500065_7,1,4.73096,25.11763,9.436910000000001,624.11,32
1942,85993,0021500065_83,1,4.85617,25.13346,9.18631,598.69,33
1943,86025,0021500066_101,2,5.88341,25.7577,9.20314,229.84,32
1944,86096,0021500066_115,2,7.138439999999999,33.86735,9.100539999999999,102.65,71
1945,86124,0021500066_117,2,6.0122,25.11605,11.05102,81.98,28
1946,86173,0021500066_118,2,5.294569999999999,29.55276,9.120560000000001,68.79,49
1947,86206,0021500066_127,1,4.37748,25.28518,9.12332,660.8,33
1948,86255,0021500066_148,2,5.52961,27.95185,9.30813,385.9,49
1949,86294,0021500066_15,2,11.71987,24.63149,9.10161,549.49,39
1950,86329,0021500066_154,1,4.843430000000001,24.325229999999998,9.09089,295.82,35
1951,86364,0021500066_158,1,4.6075800000000005,24.66348,9.5557,259.5,35
1952,86400,0021500066_162,1,5.1033,24.9797,9.827169999999999,195.05,36
1953,86444,0021500066_17,2,5.33983,27.8507,9.00659,534.7,44
1954,86512,0021500066_170,2,5.50092,25.196360000000002,9.65611,129.8,68
1955,86565,0021500066_173,2,5.89723,32.96646,9.2426,92.71,53
1956,86584,0021500066_174,2,24.30114,45.54759,8.26665,90.16,19
1957,86618,0021500066_175,1,5.08714,24.1694,9.13285,77.46,34
1958,86677,0021500066_178,2,10.23409,26.360559999999996,9.11365,54.47,59
1959,86688,0021500066_18,2,10.22064,30.452540000000003,9.22675,530.33,11
1960,86717,0021500066_187,1,4.796530000000001,25.23017,9.31354,656.63,29
1961,86760,0021500066_189,2,5.32223,17.95615,9.14339,625.36,43
1962,86792,0021500066_2,2,5.36855,23.49534,9.11856,686.44,32
1963,86815,0021500066_207,1,4.7872900000000005,24.438570000000002,9.0252,383.69,23
1964,86851,0021500066_216,2,6.63126,29.229770000000002,14.304620000000002,256.35,36
1965,86905,0021500066_224,2,8.13924,24.92207,9.056510000000001,164.71,54
1966,86954,0021500066_227,2,7.64193,22.60848,9.024610000000001,118.31,49
1967,86971,0021500066_27,2,17.69484,5.06869,8.54347,412.53,17
1968,87010,0021500066_28,2,5.29243,27.58418,9.45748,409.15,39
1969,87044,0021500066_30,1,5.0698300000000005,24.84807,9.4634,403.27,34
1970,87102,0021500066_35,2,5.87646,22.365820000000003,9.18549,339.95,58
1971,87156,0021500066_39,2,11.45699,34.11215,8.525089999999999,298.25,54
1972,87190,0021500066_43,1,4.83713,24.21481,9.0785,273.82,34
1973,87259,0021500066_44,2,9.73484,32.5369,9.153310000000001,255.61,69
1974,87291,0021500066_97,1,4.63773,25.27437,9.27384,290.53,32
1975,87351,0021500067_108,2,14.7443,17.09321,8.41906,115.92,60
1976,87383,0021500067_11,1,4.77046,25.62979,9.06702,617.12,32
1977,87455,0021500067_114,2,13.631979999999999,17.573970000000003,8.08544,48.29,72
1978,87491,0021500067_118,2,6.10957,25.99394,9.49841,4.67,36
1979,87528,0021500067_141,1,4.70809,25.18616,9.054910000000001,485.38,37
1980,87577,0021500067_144,2,14.43007,24.21359,9.20168,418.47,49
1981,87617,0021500067_150,1,6.16777,24.779510000000002,9.111839999999999,354.6,40
1982,87647,0021500067_152,2,4.7918199999999995,28.2472,9.20572,333.94,30
1983,87695,0021500067_164,2,12.44074,16.66295,8.95665,193.65,48
1984,87736,0021500067_178,1,6.12101,24.46904,9.0662,77.95,41
1985,87772,0021500067_179,1,6.02764,24.26951,9.2043,60.45,36
1986,87804,0021500067_187,1,4.67734,24.42074,9.33116,656.44,32
1987,87832,0021500067_201,1,6.861619999999999,22.78791,12.36984,486.98,28
1988,87866,0021500067_202,1,5.06072,25.75979,9.2269,473.06,34
1989,87885,0021500067_203,1,5.879519999999999,25.0134,9.2571,457.54,19
1990,87936,0021500067_21,2,8.5817,25.68446,9.3348,493.6,51
1991,87983,0021500067_224,2,4.49846,16.6584,9.01107,255.09,47
1992,88018,0021500067_225,1,4.97382,24.53383,9.145430000000001,241.87,35
1993,88051,0021500067_235,1,5.357819999999999,24.602529999999998,9.04951,121.74,33
1994,88119,0021500067_240,2,10.67939,26.410709999999998,9.11294,68.31,68
1995,88154,0021500067_241,1,4.931019999999999,25.13336,9.64878,55.24,35
1996,88205,0021500067_242,2,10.106639999999999,33.870459999999994,9.11358,36.48,51
1997,88266,0021500067_31,2,2.16337,36.72854,8.660789999999999,400.97,61
1998,88297,0021500067_32,1,4.855980000000001,25.052979999999998,9.336089999999999,394.45,31
1999,88349,0021500067_42,2,5.40265,18.6673,9.02408,286.38,52
2000,88389,0021500067_53,2,4.01704,29.549409999999998,9.0458,108.37,40
2001,88454,0021500067_66,2,14.36696,12.478639999999999,8.64626,637.68,65
2002,88507,0021500067_75,2,8.82766,13.87135,8.5763,545.46,53
2003,88544,0021500067_82,1,5.71338,24.32539,9.002930000000001,449.26,37
2004,88581,0021500067_88,2,5.8726400000000005,25.697329999999997,9.4286,396.79,37
2005,88625,0021500068_10,1,4.016030000000001,25.15534,9.06916,619.99,44
2006,88673,0021500068_105,2,12.39714,28.217909999999996,9.26239,365.9,48
2007,88693,0021500068_106,2,12.430060000000001,25.22131,9.3775,363.1,20
2008,88753,0021500068_109,2,6.20343,33.6631,9.37605,333.86,60
2009,88785,0021500068_11,1,5.32602,25.55416,9.17783,601.36,32
2010,88821,0021500068_117,1,5.47443,24.9846,9.1945,257.53,36
2011,88856,0021500068_131,1,4.999680000000001,24.5769,9.10626,156.13,35
2012,88896,0021500068_132,1,5.67896,25.37694,9.13562,144.21,40
2013,88944,0021500068_143,2,11.17558,33.7705,8.908719999999999,35.65,48
2014,88959,0021500068_147,2,10.78385,28.072129999999998,9.07141,685.62,15
2015,88997,0021500068_164,1,4.99924,24.5078,9.31231,476.0,38
2016,89051,0021500068_167,2,6.12408,22.62171,9.10484,451.2,54
2017,89106,0021500068_175,2,8.83629,33.29651,9.20777,329.32,55
2018,89142,0021500068_179,1,5.74293,25.02962,9.1024,288.52,36
2019,89202,0021500068_201,2,9.09186,23.22739,9.31602,87.44,60
2020,89242,0021500068_204,2,11.7566,19.06897,9.07982,40.84,40
2021,89278,0021500068_214,1,5.2703,25.02696,9.0583,673.18,36
2022,89310,0021500068_219,1,5.4048300000000005,24.12045,9.20651,612.5,32
2023,89372,0021500068_22,2,10.43033,24.64092,9.37675,483.27,62
2024,89426,0021500068_223,2,5.04287,20.863139999999998,9.30287,576.85,54
2025,89460,0021500068_226,2,5.5134300000000005,26.405,9.65836,541.14,34
2026,89475,0021500068_227,2,20.70381,30.63193,8.71643,538.18,15
2027,89527,0021500068_229,2,11.00022,24.7379,9.322339999999999,505.62,52
2028,89565,0021500068_238,2,5.27032,26.78805,9.5783,401.21,38
2029,89632,0021500068_249,2,11.58721,44.71863,8.58436,243.18,67
2030,89691,0021500068_252,2,6.877339999999999,26.2067,9.55953,212.7,59
2031,89722,0021500068_270,1,5.4018,25.24486,9.4602,32.84,31
2032,89760,0021500068_32,1,6.04407,28.309040000000003,9.25922,388.49,38
2033,89824,0021500068_33,2,6.10522,23.14294,9.07901,367.72,64
2034,89874,0021500068_37,2,7.250660000000001,22.66416,9.07147,303.3,50
2035,89930,0021500068_46,2,6.95155,28.132379999999998,9.20887,199.7,56
2036,89966,0021500068_53,2,6.98952,20.16788,9.22906,161.02,36
2037,90024,0021500068_57,2,7.8295699999999995,23.2087,9.12233,126.1,58
2038,90059,0021500068_63,1,5.3163,24.98669,9.17385,61.65,35
2039,90092,0021500068_84,1,5.34446,24.88364,9.11716,545.79,33
2040,90143,0021500068_90,2,4.522959999999999,20.44575,9.40038,505.01,51
2041,90199,0021500069_103,2,11.97542,31.4402,9.05503,483.87,56
2042,90242,0021500069_112,2,8.87017,29.72986,9.06724,368.46,43
2043,90276,0021500069_114,1,5.91162,25.56808,9.20823,345.84,34
2044,90307,0021500069_116,1,5.6527400000000005,25.4564,9.6139,303.4,31
2045,90344,0021500069_119,1,4.97642,25.18582,9.1135,258.56,37
2046,90389,0021500069_130,2,4.322080000000001,30.62602,9.00046,160.91,45
2047,90447,0021500069_131,1,5.613580000000001,25.15774,9.088330000000001,143.1,58
2048,90480,0021500069_132,1,4.9297699999999995,25.33099,9.9864,129.65,33
2049,90510,0021500069_135,1,4.7653300000000005,24.85625,9.02848,102.64,30
2050,90572,0021500069_14,2,12.97227,32.63466,8.63241,602.95,62
2051,90622,0021500069_144,2,9.15376,26.05793,9.46754,4.01,50
2052,90654,0021500069_146,1,4.93459,25.092570000000002,9.29133,675.88,32
2053,90706,0021500069_162,2,8.15963,20.56002,9.03267,469.94,52
2054,90725,0021500069_176,1,6.09595,22.997120000000002,9.24033,286.4,19
2055,90782,0021500069_178,2,5.5268,23.3456,9.74639,263.44,57
2056,90827,0021500069_191,2,9.22209,19.1091,9.155660000000001,156.45,45
2057,90856,0021500069_215,2,8.29424,19.84011,9.12735,608.16,29
2058,90911,0021500069_219,2,10.49883,21.91273,9.11888,552.95,55
2059,90945,0021500069_220,1,5.10803,25.559420000000003,9.14925,539.87,34
2060,90979,0021500069_224,1,4.72727,24.76973,9.176,508.54,34
2061,91029,0021500069_236,2,6.29551,19.69878,9.00005,348.79,50
2062,91061,0021500069_240,1,6.17851,25.33095,9.486469999999999,333.39,32
2063,91095,0021500069_242,1,5.08605,24.99717,9.26329,298.0,34
2064,91133,0021500069_257,2,7.44332,26.15622,9.11308,125.56,38
2065,91178,0021500069_262,2,6.19683,30.9142,9.43251,88.52,45
2066,91213,0021500069_263,1,5.36008,25.00528,9.3923,68.13,35
2067,91269,0021500069_266,2,13.109179999999999,16.47711,8.104989999999999,20.95,56
2068,91315,0021500069_34,2,8.2014,18.708460000000002,11.14074,439.24,46
2069,91356,0021500069_44,2,9.25498,31.288870000000003,9.35195,347.49,41
2070,91415,0021500069_5,2,16.10761,29.02044,8.59375,683.57,59
2071,91469,0021500069_6,2,5.569030000000001,24.96134,9.42728,679.05,54
2072,91519,0021500069_63,2,8.906089999999999,23.41958,9.15722,181.73,50
2073,91583,0021500069_74,2,7.93388,23.44524,9.06323,65.32,64
2074,91620,0021500069_76,2,3.6618199999999996,21.44765,9.06819,49.78,37
2075,91654,0021500069_92,1,5.004169999999999,24.797439999999998,9.36881,583.65,34
2076,91716,0021500069_98,2,7.1506,35.507690000000004,9.53007,528.43,62
2077,91802,0021500070_100,2,6.6787600000000005,25.329710000000002,9.30517,157.0,86
2078,91903,0021500070_109,2,5.55245,27.50185,9.21647,55.68,101
2079,91954,0021500070_125,2,7.68808,28.874940000000002,9.052010000000001,572.74,51
2080,92031,0021500070_126,2,19.23024,24.74354,8.31787,564.35,77
2081,92079,0021500070_131,2,5.06431,32.88749,9.30194,505.67,48
2082,92115,0021500070_135,1,4.84042,25.43959,9.0259,476.16,36
2083,92179,0021500070_144,2,16.43161,19.43982,9.2273,369.94,64
2084,92213,0021500070_160,2,7.189769999999999,24.77122,9.26207,152.57,34
2085,92244,0021500070_177,1,5.5946,24.90326,9.12036,571.34,31
2086,92279,0021500070_182,1,4.64036,25.30663,9.078610000000001,483.67,35
2087,92312,0021500070_183,1,5.02838,24.6253,9.27421,467.37,33
2088,92359,0021500070_191,2,9.60683,22.21246,9.03737,377.66,47
2089,92394,0021500070_2,1,5.19751,24.92813,9.27386,646.48,35
2090,92441,0021500070_25,2,7.372039999999999,17.63946,9.3297,393.52,47
2091,92474,0021500070_31,1,5.22854,24.0465,9.11486,293.68,33
2092,92509,0021500070_37,1,5.16354,24.64815,9.47245,242.61,35
2093,92548,0021500070_52,2,5.57498,28.85837,9.0047,40.47,39
2094,92601,0021500070_57,2,6.05536,31.31114,9.07715,690.68,53
2095,92632,0021500070_64,1,4.9856,25.09666,9.205960000000001,621.94,31
2096,92670,0021500070_67,1,4.98884,24.21122,9.0676,579.38,38
2097,92710,0021500071_145,2,13.37106,20.72448,9.135639999999999,300.88,40
2098,92761,0021500071_147,2,8.38814,19.381729999999997,9.38142,284.76,51
2099,92809,0021500071_160,2,8.407210000000001,26.33445,9.49238,129.29,48
2100,92857,0021500071_163,2,5.20964,29.36492,9.18241,74.83,48
2101,92912,0021500071_177,2,5.02536,23.11301,9.32049,669.34,55
2102,92962,0021500071_181,2,6.915760000000001,31.1176,9.21133,622.68,50
2103,92996,0021500071_189,1,5.0421,25.241410000000002,9.39035,530.07,34
2104,93029,0021500071_199,1,4.88264,24.8908,9.54979,405.03,33
2105,93063,0021500071_2,1,5.07728,25.29416,9.33652,692.12,34
2106,93096,0021500071_202,1,5.0755300000000005,25.54733,9.22948,340.81,33
2107,93127,0021500071_205,2,5.79725,26.20936,9.13593,290.71,31
2108,93180,0021500071_212,2,5.2922,33.72433,9.31072,210.92,53
2109,93216,0021500071_220,1,5.95659,25.09398,9.1813,83.07,36
2110,93275,0021500071_49,2,16.974610000000002,17.83031,9.09568,126.96,59
2111,93313,0021500071_51,1,5.57824,25.42434,9.03002,96.32,38
2112,93371,0021500071_54,2,10.70716,36.61181,8.37382,49.47,58
2113,93428,0021500071_55,2,4.8322199999999995,28.1495,9.341460000000001,41.3,57
2114,93464,0021500071_67,1,6.16566,25.275570000000002,9.06819,610.98,36
2115,93514,0021500071_88,2,8.09912,24.15825,9.26609,325.86,50
2116,93579,0021500071_95,2,5.09025,24.67906,9.150030000000001,258.54,65
2117,93627,0021500071_97,2,6.68657,25.15669,10.87642,231.53,48
2118,93678,0021500072_100,2,9.682910000000001,22.51306,9.00808,289.76,51
2119,93742,0021500072_101,2,10.65385,41.46606,8.83018,267.2,64
2120,93796,0021500072_110,2,9.52913,25.179579999999998,9.18099,173.86,54
2121,93827,0021500072_112,1,5.08953,25.41649,9.600439999999999,144.9,31
2122,93879,0021500072_129,2,9.66127,29.135590000000004,9.29089,628.45,52
2123,93921,0021500072_134,2,6.4644699999999995,28.44013,9.177439999999999,582.14,42
2124,93955,0021500072_136,2,7.859610000000001,27.670440000000003,9.20633,564.42,34
2125,94017,0021500072_139,2,4.86442,28.08985,9.234919999999999,529.78,62
2126,94051,0021500072_142,2,4.38299,31.70982,9.19002,508.03,34
2127,94084,0021500072_145,1,5.3718900000000005,23.788439999999998,9.13442,434.48,33
2128,94140,0021500072_152,2,6.03205,19.24319,9.33653,345.86,56
2129,94196,0021500072_155,2,10.43388,24.701999999999998,9.27796,308.95,56
2130,94237,0021500072_173,2,7.54864,21.18244,9.24415,103.58,41
2131,94295,0021500072_179,2,9.3302,24.31307,9.16034,33.24,58
2132,94367,0021500072_180,2,20.40661,26.75515,8.64144,15.33,72
2133,94407,0021500072_185,1,4.59852,25.660339999999998,9.09175,651.0,40
2134,94462,0021500072_190,2,7.581160000000001,16.895129999999998,9.23972,572.26,55
2135,94495,0021500072_195,1,4.78238,25.43356,9.23772,500.48,33
2136,94532,0021500072_197,1,5.5583800000000005,24.99977,9.75711,468.42,37
2137,94578,0021500072_201,2,7.89745,28.9887,9.46774,420.9,46
2138,94635,0021500072_214,2,7.591289999999999,21.39491,9.21389,322.78,57
2139,94684,0021500072_22,2,6.17659,22.86736,9.38447,456.5,49
2140,94719,0021500072_224,2,5.728619999999999,23.61218,9.12902,205.16,35
2141,94768,0021500072_227,2,5.48198,18.52565,9.4563,191.08,49
2142,94806,0021500072_23,2,11.797,26.61842,9.05425,436.99,38
2143,94841,0021500072_230,1,5.01929,25.27451,9.04087,155.86,35
2144,94917,0021500072_234,2,25.15029,12.14458,8.85727,115.23,76
2145,94955,0021500072_236,1,6.16593,25.01688,9.061060000000001,83.42,38
2146,95001,0021500072_237,2,5.52686,28.34153,9.30446,68.55,46
2147,95052,0021500072_238,2,9.3257,24.35181,9.20406,58.83,51
2148,95120,0021500072_30,2,5.13817,21.74465,9.23879,387.19,68
2149,95153,0021500072_33,1,4.9530400000000006,25.273239999999998,9.12443,355.51,33
2150,95196,0021500072_41,2,6.31586,28.852359999999997,9.06173,282.98,43
2151,95237,0021500072_43,1,6.21605,24.26708,9.0043,253.78,41
2152,95271,0021500072_49,2,5.97502,24.039620000000003,9.499310000000001,186.95,34
2153,95324,0021500072_5,2,5.79626,23.42022,9.00703,637.61,53
2154,95372,0021500072_55,2,10.33307,25.1185,9.05002,96.87,48
2155,95433,0021500072_70,2,10.51448,28.627570000000002,9.05328,613.8,61
2156,95464,0021500072_71,1,5.8592,24.80847,9.0817,602.4,31
2157,95537,0021500072_78,2,5.46787,25.30022,9.37378,535.82,73
2158,95590,0021500072_80,2,5.934830000000001,23.62828,9.35025,517.07,53
2159,95628,0021500072_87,1,5.68003,25.01657,9.17141,460.23,38
2160,95675,0021500072_9,2,8.60438,25.385189999999998,9.10336,597.22,47
2161,95716,0021500072_91,2,6.34743,25.550710000000002,9.22392,417.89,41
2162,95754,0021500072_94,2,4.57571,26.701859999999996,9.13722,390.09,38
2163,95814,0021500073_101,2,9.78512,35.13527,8.62406,387.54,60
2164,95868,0021500073_112,2,4.91549,21.889470000000003,9.05989,255.98,54
2165,95935,0021500073_127,2,5.1466,19.476879999999998,9.14787,67.58,67
2166,95990,0021500073_128,2,4.75868,21.297439999999998,9.26856,56.67,55
2167,96029,0021500073_130,1,5.12103,25.081789999999998,9.08114,38.11,39
2168,96085,0021500073_163,2,5.48425,23.24239,9.03725,351.83,56
2169,96141,0021500073_165,2,10.84356,23.5873,9.278889999999999,335.82,56
2170,96170,0021500073_174,1,6.755210000000001,26.534779999999998,11.955210000000001,258.28,29
2171,96204,0021500073_183,1,4.9238599999999995,25.35302,9.08671,159.83,34
2172,96251,0021500073_186,2,10.46498,33.579390000000004,8.646980000000001,124.19,47
2173,96280,0021500073_188,2,5.66427,19.85505,9.121139999999999,80.27,29
2174,96335,0021500073_192,2,15.71897,19.141779999999997,9.08661,32.57,55
2175,96388,0021500073_196,2,7.068230000000001,26.500040000000002,9.15408,697.27,53
2176,96435,0021500073_202,2,8.40242,22.06816,9.29464,644.42,47
2177,96469,0021500073_209,1,5.02201,25.20505,9.0272,562.57,34
2178,96532,0021500073_215,2,5.63499,24.67219,9.19288,489.71,63
2179,96578,0021500073_218,2,8.782160000000001,20.8669,9.98893,447.28,46
2180,96630,0021500073_219,2,6.01,24.234189999999998,9.58802,437.04,52
2181,96664,0021500073_225,1,5.99179,23.80656,9.57132,376.48,34
2182,96697,0021500073_228,1,5.1068,24.447470000000003,9.37256,354.31,33
2183,96728,0021500073_238,1,4.538819999999999,25.32135,9.17672,214.91,31
2184,96780,0021500073_242,2,15.6236,27.49428,8.831380000000001,173.62,52
2185,96834,0021500073_256,2,5.83552,20.82902,9.22824,41.33,54
2186,96897,0021500073_28,2,6.27571,29.270159999999997,9.08158,459.63,63
2187,96929,0021500073_31,1,5.40969,24.17849,9.50849,443.76,32
2188,96995,0021500073_34,2,8.637,25.31053,9.52311,425.51,66
2189,97029,0021500073_65,1,5.12758,25.947029999999998,9.0869,118.02,34
2190,97063,0021500073_78,1,5.19845,24.99592,9.21345,663.47,34
2191,97097,0021500073_80,1,5.88579,25.19987,9.11975,630.45,34
2192,97133,0021500073_98,1,4.91162,24.55264,9.52342,458.13,36
2193,97189,0021500073_99,2,10.6475,24.79346,9.26067,422.38,56
2194,97224,0021500074_117,1,5.75277,24.76288,9.15347,89.19,35
2195,97277,0021500074_118,2,6.52147,22.00423,9.06659,71.31,53
2196,97313,0021500074_122,1,5.3816,25.488310000000002,9.04124,32.39,36
